tweet_id,favorite_count,retweet_count,source,retweeted_status,url
681654059175129088,2727,976,Twitter for iPhone,Tweet,https://t.co/oEXEKt3MHu
681610798867845120,1980,500,Twitter for iPhone,Tweet,https://t.co/C7M8mnzHIK
681579835668455424,3670,1374,Twitter for iPhone,Tweet,https://t.co/ojUBrDCHLT
681523177663676416,14807,6113,Twitter for iPhone,Tweet,https://t.co/GQn2IopLud
681340665377193984,1695,294,Twitter for iPhone,Tweet,e
681339448655802368,9603,4279,Twitter for iPhone,Tweet,https://t.co/V3SWuHACkh
681320187870711809,2738,790,Twitter for iPhone,Tweet,https://t.co/jTBPqKgkz7
681302363064414209,4081,1926,Twitter for iPhone,Tweet,https://t.co/YqbU9xHV3p
681297372102656000,3317,1013,Twitter for iPhone,Tweet,https://t.co/Pp26dMQxap
681281657291280384,3329,1161,Twitter for iPhone,Tweet,https://t.co/KvVoBIgkje
681261549936340994,1511,290,Twitter for iPhone,Tweet,https://t.co/wL1iDvbcVk
681242418453299201,1546,568,Twitter for iPhone,Tweet,https://t.co/VGsziXImoy
681231109724700672,2486,510,Twitter for iPhone,Tweet,https://t.co/P16uhh1PbI
681193455364796417,3838,1560,Twitter for iPhone,Tweet,https://t.co/oBlgL9nxpx
680970795137544192,2511,699,Twitter for iPhone,Tweet,https://t.co/CXSJZ4Stk3
680959110691590145,4715,2110,Twitter for iPhone,Tweet,https://t.co/u4FYdIRKnY
680940246314430465,3325,1112,Twitter for iPhone,Tweet,https://t.co/VQXdwJfkyS
680934982542561280,2144,463,Twitter for iPhone,Tweet,https://t.co/g2bTu4ayPl
680913438424612864,2479,649,Twitter for iPhone,Tweet,https://t.co/5NrpNDyFzN
680889648562991104,1824,381,Twitter for iPhone,Tweet,https://t.co/cH2H7mch2H
680836378243002368,3573,1402,Twitter for iPhone,Tweet,https://t.co/BF4BW8LUgb
680805554198020098,2230,697,Vine - Make a Scene,Tweet,https://t.co/BYiXJDEzv7
680801747103793152,2451,866,Twitter for iPhone,Tweet,https://t.co/31npKUAox0
680798457301471234,2956,1098,Twitter for iPhone,Tweet,https://t.co/w6fRfQ3RXD
680609293079592961,2723,750,Twitter for iPhone,Tweet,https://t.co/WvJRg0XJit
680583894916304897,3742,1417,Twitter for iPhone,Tweet,https://t.co/YNWU7LeFgg
680497766108381184,4380,2007,Twitter for iPhone,Tweet,https://t.co/QGM5Fcuv7s
680494726643068929,1778,510,Twitter for iPhone,Tweet,https://t.co/eNm2S6p9BD
680473011644985345,2630,782,Twitter for iPhone,Tweet,https://t.co/OdUFuZIXiI
680440374763077632,1506,533,Twitter for iPhone,Tweet,https://t.co/UKqIAnR3He
680221482581123072,1510,305,Twitter for iPhone,Tweet,https://t.co/ZJUypFFwvg
680206703334408192,2937,1241,Twitter for iPhone,Tweet,https://t.co/vHnu1g9EJm
680191257256136705,2220,530,Twitter for iPhone,Tweet,https://t.co/KXg0f8GNQ9
680176173301628928,4034,1653,Twitter for iPhone,Tweet,https://t.co/NhXo67K6yt
680161097740095489,2403,774,Twitter for iPhone,Tweet,https://t.co/72Dil0Aktw
680145970311643136,3735,1837,Twitter for iPhone,Tweet,https://t.co/N5pM6WBx7e
680130881361686529,2363,1001,Twitter for iPhone,Tweet,https://t.co/w0dcGXq7qK
680115823365742593,2805,949,Twitter for iPhone,Tweet,https://t.co/Kt9vmw0Fap
680100725817409536,3687,1444,TweetDeck,Tweet,https://t.co/lvMYbmKq8H
680085611152338944,13206,9430,TweetDeck,Tweet,https://t.co/etzLo3sdZE
680070545539371008,2668,926,TweetDeck,Tweet,https://t.co/Fh7geodBCU
679877062409191424,2040,683,Twitter for iPhone,Tweet,https://t.co/SDcQYg0HSZ
679872969355714560,2250,697,Vine - Make a Scene,Tweet,https://t.co/xZXUKVXJ7l
679862121895714818,2534,654,Twitter for iPhone,Tweet,https://t.co/eRZRI8OTj7
679854723806179328,2952,1301,Twitter for iPhone,Tweet,https://t.co/RtxxACzZ8A
679844490799091713,2452,803,Twitter for iPhone,Tweet,https://t.co/MJqygWqt8X
679828447187857408,37417,14783,Twitter for iPhone,Tweet,https://t.co/hyAC5Hq9GC
679777920601223168,3181,1170,Twitter for iPhone,Tweet,https://t.co/PA0czwucsb
679736210798047232,2159,835,Twitter for iPhone,Tweet,https://t.co/iazoiNUviP
679729593985699840,2234,866,Twitter for iPhone,Tweet,https://t.co/DbUTDI3u1R
679722016581222400,1708,494,Twitter for iPhone,Tweet,https://t.co/NL5QJwdEpF
679530280114372609,4924,2189,Twitter for iPhone,Tweet,https://t.co/yavgkHYPOC
679527802031484928,2732,761,Twitter for iPhone,Tweet,https://t.co/DA5aqnSGfB
679511351870550016,3487,1332,Twitter for iPhone,Tweet,https://t.co/bwuV6FlRxr
679503373272485890,3237,1552,Twitter for iPhone,Tweet,https://t.co/jjW7zTxY9Z
679475951516934144,2157,666,Twitter for iPhone,Tweet,https://t.co/VITeF0Kl9L
679462823135686656,32718,19806,Twitter for iPhone,Tweet,https://t.co/M6vqkt2GKV
679405845277462528,2452,1264,Vine - Make a Scene,Tweet,https://t.co/L8wt2IpwxO
679158373988876288,22056,8509,Twitter for iPhone,Tweet,https://t.co/NLOHmlENag
679148763231985668,2861,1084,Twitter for iPhone,Tweet,https://t.co/eWjWgbOCYL
679132435750195208,3056,1216,Twitter for iPhone,Tweet,https://t.co/qoIvjKMY58
679111216690831360,6151,2692,Twitter for iPhone,Tweet,https://t.co/4R0Cc0sLVE
679062614270468097,17563,8624,Twitter for iPhone,Tweet,https://t.co/Xl37lQEWd0
679047485189439488,2313,711,Twitter for iPhone,Tweet,https://t.co/kTpr9PTMg1
679001094530465792,2911,1299,Vine - Make a Scene,Tweet,https://t.co/Ajquq6oGSg
678991772295516161,2390,1235,Twitter for iPhone,Tweet,https://t.co/GJT6SILPGU
678969228704284672,1695,485,Twitter for iPhone,Tweet,https://t.co/etpBNXwN7f
678800283649069056,2653,949,Twitter for iPhone,Tweet,https://t.co/DpCSVsl6vu
678798276842360832,3572,1245,Twitter for iPhone,Tweet,https://t.co/blaY85FIxR
678774928607469569,2881,964,Twitter for iPhone,Tweet,https://t.co/Sp739Ou2qx
678767140346941444,3651,1437,Twitter for iPhone,Tweet,https://t.co/G6TQVgTcZz
678764513869611008,1690,501,Twitter for iPhone,Tweet,https://t.co/m6XoclB0qv
678755239630127104,7337,3474,Twitter for iPhone,Tweet,https://t.co/NqcOwG8pxW
678740035362037760,3867,1776,Twitter for iPhone,Tweet,https://t.co/p2T5kGebxe
678708137298427904,5745,2541,Vine - Make a Scene,Tweet,https://t.co/sZy9Co74Bw
678675843183484930,2958,1551,Twitter for iPhone,Tweet,https://t.co/a8SqCaSo2r
678643457146150913,2111,442,Twitter for iPhone,Tweet,https://t.co/QBGwYrT7rv
678446151570427904,4114,1638,Twitter for iPhone,Tweet,https://t.co/AJWJHov5gx
678424312106393600,5567,2661,Twitter for iPhone,Tweet,https://t.co/rtMtjSl9pz
678410210315247616,4359,1914,Twitter for iPhone,Tweet,https://t.co/dIy88HwrX8
678399652199309312,81401,33260,Twitter for iPhone,Tweet,https://t.co/VRTbo3aAcm
678396796259975168,1635,443,Twitter for iPhone,Tweet,https://t.co/LmThv0GWen
678389028614488064,1923,440,Twitter for iPhone,Tweet,https://t.co/auOoKuoveM
678380236862578688,2517,955,Twitter for iPhone,Tweet,https://t.co/a0Zx5LDFZa
678341075375947776,1779,566,Twitter for iPhone,Tweet,https://t.co/cSp6w5GWgm
678334497360859136,1339,271,Twitter for iPhone,Tweet,https://t.co/GO76MdGBs0
678278586130948096,11758,6361,Twitter for iPhone,Tweet,https://t.co/JK8MByRzgj
678255464182861824,1631,390,Twitter for iPhone,Tweet,https://t.co/nZhmRwZzWv
678023323247357953,1984,401,Twitter for iPhone,Tweet,0
678021115718029313,14101,6684,Twitter for iPhone,Tweet,https://t.co/cbLroGCbmh
677961670166224897,3510,1764,Vine - Make a Scene,Tweet,https://t.co/4JS92YAxTi
677918531514703872,1387,430,Twitter for iPhone,Tweet,https://t.co/lWL2IMJqLR
677895101218201600,4966,2213,Twitter for iPhone,Tweet,https://t.co/EJImi1udYb
677716515794329600,3143,1012,Twitter for iPhone,Tweet,https://t.co/ZanVtAtvIq
677700003327029250,3483,1517,Twitter for iPhone,Tweet,https://t.co/zoDdPyPFsa
677698403548192770,1262,334,Twitter for iPhone,Tweet,https://t.co/fm7HxOsuPK
677687604918272002,2544,887,Twitter for iPhone,Tweet,https://t.co/gzkuVGRgAD
677673981332312066,3427,1568,Twitter for iPhone,Tweet,https://t.co/GFVIHIod0Z
677662372920729601,1999,1017,Twitter for iPhone,Tweet,https://t.co/pvjdRn00XH
677644091929329666,1907,836,Twitter for iPhone,Tweet,https://t.co/Ozo9KHTRND
677573743309385728,2194,757,Twitter for iPhone,Tweet,https://t.co/Htu8plSqEu
677565715327688705,1328,478,Twitter for iPhone,Tweet,https://t.co/EX9oR55VMe
677557565589463040,2500,1210,Twitter for iPhone,Tweet,https://t.co/96IBkOYB7j
677547928504967168,7106,3807,Twitter for iPhone,Tweet,https://t.co/AGag0hFHpe
677530072887205888,1098,236,Twitter for iPhone,Tweet,https://t.co/DKe9DBnnHE
677335745548390400,3115,1865,Vine - Make a Scene,Tweet,https://t.co/vSLtYBWHcQ
677334615166730240,1385,305,Twitter for iPhone,Tweet,https://t.co/KmMv3Y2zI8
677331501395156992,1124,245,Twitter for iPhone,Tweet,https://t.co/FS7eJQM2F4
677328882937298944,3721,1569,Twitter for iPhone,Tweet,https://t.co/KgcsGNb61s
677314812125323265,1684,555,Twitter for iPhone,Tweet,https://t.co/fgORpmTN9C
677301033169788928,1272,429,Twitter for iPhone,Tweet,https://t.co/IoLRvF0Kak
677269281705472000,2048,735,Twitter for iPhone,Tweet,https://t.co/ep8ATEJwRb
677228873407442944,3631,1712,Twitter for iPhone,Tweet,https://t.co/hGkMCjZzn4
677187300187611136,2803,964,Twitter for iPhone,Tweet,https://t.co/gzI0m6wXRo
676975532580409345,2852,1117,Twitter for iPhone,Tweet,https://t.co/j1zczS0lI5
676957860086095872,2268,840,Twitter for iPhone,Tweet,https://t.co/ngTNXYQF0L
676949632774234114,1341,416,Twitter for iPhone,Tweet,https://t.co/HqM3YhCaaa
676948236477857792,2227,910,Twitter for iPhone,Tweet,https://t.co/Lo4ALwjVh4
676946864479084545,1752,394,Twitter for iPhone,Tweet,https://t.co/2mXALbgBTV
676942428000112642,2116,788,Twitter for iPhone,Tweet,https://t.co/PWMqAoEx2a
676936541936185344,13007,5102,Twitter for iPhone,Tweet,https://t.co/mqvaxleHRz
676916996760600576,3031,1872,Vine - Make a Scene,Tweet,https://t.co/uPXBXS1XNb
676897532954456065,2304,748,Twitter for iPhone,Tweet,https://t.co/Avq4awulqk
676864501615042560,2148,739,Twitter for iPhone,Tweet,https://t.co/NJj2uP0atK
676821958043033607,23568,16256,Twitter for iPhone,Tweet,https://t.co/mvQaETHVSb
676819651066732545,1846,694,Twitter for iPhone,Tweet,https://t.co/1HrFdo7M0C
676811746707918848,1450,443,Twitter for iPhone,Tweet,https://t.co/aqBHjjh5VD
676776431406465024,5122,2091,Twitter for iPhone,Tweet,https://t.co/4rMZi5Ca1k
676617503762681856,2963,1023,Twitter for iPhone,Tweet,https://t.co/mpQl2rJjDh
676613908052996102,1108,203,Twitter for iPhone,Tweet,https://t.co/vQ2Lw1BLBF
676606785097199616,1922,457,Twitter for iPhone,Tweet,https://t.co/N5QL4ySBEx
676603393314578432,1186,399,Twitter for iPhone,Tweet,https://t.co/g1tLGkyaxr
676593408224403456,4668,2245,Vine - Make a Scene,Tweet,https://t.co/APvLqbEhkF
676590572941893632,930,130,Twitter for iPhone,Tweet,u
676588346097852417,2369,828,Twitter for iPhone,Tweet,https://t.co/Nrhvc5tLFT
676582956622721024,1226,290,Twitter for iPhone,Tweet,https://t.co/vZYtynZZlH
676575501977128964,2649,1161,Twitter for iPhone,Tweet,https://t.co/NsGyECJuq7
676533798876651520,1911,580,Twitter for iPhone,Tweet,https://t.co/bfw13CnuuZ
676496375194980353,1553,553,Twitter for iPhone,Tweet,https://t.co/eoBCjSFajX
676470639084101634,11837,4850,Twitter for iPhone,Tweet,https://t.co/tAmQYvzrau
676440007570247681,1753,693,Twitter for iPhone,Tweet,https://t.co/dB0H9hdZai
676430933382295552,1427,359,Twitter for iPhone,Tweet,https://t.co/3bim9U5Idr
676263575653122048,2124,574,Twitter for iPhone,Tweet,https://t.co/fTgbq1UBR9
676237365392908289,1247,303,Twitter for iPhone,Tweet,https://t.co/dOLQddhXLZ
676219687039057920,76978,32210,Twitter for iPhone,Tweet,https://t.co/uQt37xlYMJ
676215927814406144,1772,606,Twitter for iPhone,Tweet,https://t.co/tg8h9lzCHv
676191832485810177,2325,1071,Twitter for iPhone,Tweet,https://t.co/gwryaJO4tC
676146341966438401,1959,687,Twitter for iPhone,Tweet,https://t.co/lmQRrNxaQu
676121918416756736,2195,1201,Vine - Make a Scene,Tweet,https://t.co/ICNIjSkrXs
676101918813499392,2865,1209,Twitter for iPhone,Tweet,https://t.co/B3xxSLjQSH
676098748976615425,3060,1489,Twitter for iPhone,Tweet,https://t.co/REyE5YKVBb
676089483918516224,1337,447,Twitter for iPhone,Tweet,https://t.co/Cuz0Osnekp
675898130735476737,1650,595,Twitter for iPhone,Tweet,https://t.co/G0pQiFGM7O
675891555769696257,2163,896,Twitter for iPhone,Tweet,https://t.co/kiW6Knb7Gp
675888385639251968,2420,999,Twitter for iPhone,Tweet,https://t.co/06oZdehGEa
675878199931371520,4237,1448,Twitter for iPhone,Tweet,https://t.co/sfsVCGIipI
675870721063669760,1665,595,Twitter for iPhone,Tweet,https://t.co/QG708dDNH6
675853064436391936,2735,1342,Twitter for iPhone,Tweet,https://t.co/y93p6FLvVw
675849018447167488,954,153,Twitter for iPhone,Tweet,u
675845657354215424,2316,916,Twitter for iPhone,Tweet,https://t.co/40dj4eTsXG
675822767435051008,1553,554,Twitter for iPhone,Tweet,https://t.co/GK2HJtkdQk
675820929667219457,1064,239,Twitter for iPhone,Tweet,https://t.co/lyXX3v5j4s
675798442703122432,10422,3503,Twitter for iPhone,Tweet,https://t.co/whQKMygnK6
675781562965868544,1652,490,Twitter for iPhone,Tweet,https://t.co/DVAqAnb624
675740360753160193,1192,359,Twitter for iPhone,Tweet,https://t.co/AUJi8ujxw9
675710890956750848,1918,850,Twitter for iPhone,Tweet,https://t.co/JWi6YrpiO1
675707330206547968,2006,720,Twitter for iPhone,Tweet,https://t.co/ALJvbtcwf0
675706639471788032,654,101,Twitter for iPhone,Tweet,https://t.co/7E0AiJXPmI
675534494439489536,1849,433,Twitter for iPhone,Tweet,https://t.co/H7kpabTfLj
675531475945709568,1202,398,Twitter for iPhone,Tweet,https://t.co/c9jmg3Xtzn
675522403582218240,1056,295,Twitter for iPhone,Tweet,https://t.co/rO2zxf0OQ0
675517828909424640,1312,472,Twitter for iPhone,Tweet,https://t.co/XDiQw4Akiw
675501075957489664,17400,5992,Twitter for iPhone,Tweet,https://t.co/WId5lxNdPH
675497103322386432,3184,1342,Twitter for iPhone,Tweet,https://t.co/h3AWz4AzuC
675489971617296384,1321,620,Twitter for iPhone,Tweet,https://t.co/MnTrKaQ8Wn
675483430902214656,1866,1000,Twitter for iPhone,Tweet,https://t.co/C3tlKVq7eO
675432746517426176,1544,590,Twitter for iPhone,Tweet,https://t.co/wNkqAED6lG
675372240448454658,1717,528,Twitter for iPhone,Tweet,https://t.co/IyAXinfyju
675362609739206656,1064,236,Twitter for iPhone,Tweet,https://t.co/cZlkvgRPdn
675354435921575936,33182,17747,Twitter Web Client,Tweet,https://t.co/Bb3xnpsWBC
675349384339542016,3970,2330,Twitter for iPhone,Tweet,https://t.co/ZQZf2U4xCP
675334060156301312,2816,1336,Twitter for iPhone,Tweet,https://t.co/2d68FmWGGs
675166823650848770,3665,1662,Twitter for iPhone,Tweet,https://t.co/bijCeHeX4C
675153376133427200,6361,2677,Twitter for iPhone,Tweet,https://t.co/RDXCfk8hK0
675149409102012420,3780,1727,Twitter for iPhone,Tweet,https://t.co/p6O8X93bTQ
675147105808306176,955,245,Twitter for iPhone,Tweet,https://t.co/f50mbB4UWS
675146535592706048,1203,323,Twitter for iPhone,Tweet,https://t.co/Uz52oYnHzF
675145476954566656,2166,929,Twitter for iPhone,Tweet,https://t.co/YDgstgIDGs
675135153782571009,1314,509,Twitter for iPhone,Tweet,https://t.co/zf7Sxxjfp3
675113801096802304,1977,806,Twitter for iPhone,Tweet,https://t.co/2H5SKmk0k7
675111688094527488,981,260,Twitter for iPhone,Tweet,https://t.co/lFU9W31Fg9
675109292475830276,2834,1166,Twitter for iPhone,Tweet,https://t.co/WjcELNEqN2
675047298674663426,1068,337,Twitter for iPhone,Tweet,https://t.co/diboDRUuEI
675015141583413248,2737,1238,Twitter for iPhone,Tweet,https://t.co/JAncIdNp8G
675006312288268288,999,232,Twitter for iPhone,Tweet,https://t.co/QMmAqA9VqO
675003128568291329,1573,487,Twitter for iPhone,Tweet,https://t.co/pCGDgLkLo6
674999807681908736,2274,1132,Twitter for iPhone,Tweet,https://t.co/i9CDd1oEu8
674805413498527744,865,364,Twitter for iPhone,Tweet,https://t.co/vqFkgYPCW8
674800520222154752,3046,882,Twitter for iPhone,Tweet,https://t.co/cMI2AcLm4B
674793399141146624,2533,1118,Twitter for iPhone,Tweet,https://t.co/HwroPYv8pY
674790488185167872,1121,254,Twitter for iPhone,Tweet,https://t.co/L1puJISV1a
674788554665512960,821,216,Twitter for iPhone,Tweet,https://t.co/P3ElQ2wsjb
674781762103414784,2024,1237,Twitter for iPhone,Tweet,https://t.co/ot8yMUGodj
674774481756377088,1133,486,Twitter for iPhone,Tweet,https://t.co/gxIFgg8ktm
674767892831932416,1852,815,Twitter for iPhone,Tweet,https://t.co/Bob33W4sfD
674764817387900928,792,245,Twitter for iPhone,Tweet,https://t.co/RBiQ8hPqwr
674754018082705410,1376,461,Twitter for iPhone,Tweet,https://t.co/9YmNcxA2Cc
674752233200820224,1469,481,Twitter for iPhone,Tweet,https://t.co/rLf7asnHxO
674743008475090944,1421,569,Twitter for iPhone,Tweet,https://t.co/VagYftZccT
674742531037511680,493,52,Twitter for iPhone,Tweet,u
674739953134403584,1121,403,Twitter for iPhone,Tweet,https://t.co/URNs5zFskc
674737130913071104,654,96,Twitter for iPhone,Tweet,https://t.co/KNfLnYPmYh
674690135443775488,1158,481,Twitter for iPhone,Tweet,https://t.co/Unz1uNrOzo
674670581682434048,1625,669,Twitter for iPhone,Tweet,https://t.co/NRNExUy9Hm
674664755118911488,934,262,Twitter for iPhone,Tweet,https://t.co/S8wCLemrNb
674646392044941312,1450,507,Twitter for iPhone,Tweet,https://t.co/YPfw7oahbD
674644256330530816,1032,277,Twitter for iPhone,Tweet,https://t.co/m6aC8d1Kzp
674638615994089473,1699,596,Twitter for iPhone,Tweet,https://t.co/F33n1hy3LL
674632714662858753,1518,595,Twitter for iPhone,Tweet,https://t.co/EJzzNHE8bE
674606911342424069,944,102,Twitter for iPhone,Tweet,s
674468880899788800,6288,2113,Twitter for iPhone,Tweet,https://t.co/6d9WziPXmx
674447403907457024,1076,364,Twitter for iPhone,Tweet,https://t.co/AyJ7Ohk71f
674436901579923456,1120,401,Twitter for iPhone,Tweet,https://t.co/CLEOjxhTEx
674422304705744896,1449,550,Twitter for iPhone,Tweet,https://t.co/BxTJAFSIgk
674416750885273600,685,143,Twitter for iPhone,Tweet,https://t.co/7qjXy1uUYY
674410619106390016,1214,477,Twitter for iPhone,Tweet,https://t.co/CZ0YaB40Hn
674394782723014656,1519,587,Twitter for iPhone,Tweet,https://t.co/cAlB4XCcsi
674372068062928900,852,322,Twitter for iPhone,Tweet,https://t.co/G4m0TFY9uc
674330906434379776,565,74,Twitter for iPhone,Tweet,7
674318007229923329,1428,527,Twitter for iPhone,Tweet,https://t.co/7mf8XXPAZv
674307341513269249,11412,7128,Vine - Make a Scene,Tweet,https://t.co/SroTpI6psB
674291837063053312,14864,6033,Twitter for iPhone,Tweet,https://t.co/2S6oye3XqK
674271431610523648,1585,747,Twitter for iPhone,Tweet,https://t.co/3aXX6wH6it
674269164442398721,911,230,Twitter for iPhone,Tweet,https://t.co/vYe9RlVz2N
674265582246694913,1662,872,Twitter for iPhone,Tweet,https://t.co/Pu9RhfHDEQ
674262580978937856,1314,464,Twitter for iPhone,Tweet,https://t.co/gJS1qU0jP7
674255168825880576,1474,567,Twitter for iPhone,Tweet,https://t.co/r6LZN1o1Gx
674082852460433408,758,174,Twitter for iPhone,Tweet,https://t.co/Bko5kFJYUU
674075285688614912,990,296,Twitter for iPhone,Tweet,https://t.co/7jOPktauh4
674063288070742018,6423,2259,Twitter for iPhone,Tweet,https://t.co/1ZbfqAVDg6
674053186244734976,3348,1329,Twitter for iPhone,Tweet,https://t.co/gQAMg5ypW5
674051556661161984,1455,496,Twitter for iPhone,Tweet,https://t.co/YE2XDHy4Yk
674045139690631169,1429,653,Twitter for iPhone,Tweet,https://t.co/t5ih0VrK02
674042553264685056,730,132,Twitter for iPhone,Tweet,https://t.co/sAI6gCGZYX
674038233588723717,1109,422,Twitter for iPhone,Tweet,https://t.co/nX8FiGRHvk
674036086168010753,850,217,Twitter for iPhone,Tweet,https://t.co/jcNdw43BIP
674024893172875264,1798,1251,Twitter for iPhone,Tweet,https://t.co/qzYXbyv0SJ
674019345211760640,1140,306,Twitter for iPhone,Tweet,https://t.co/fqiEsTduEs
674014384960745472,1573,661,Twitter for iPhone,Tweet,https://t.co/Ac37LOe3xD
674008982932058114,1207,364,Twitter for iPhone,Tweet,https://t.co/PiSXXZjDSJ
673956914389192708,1957,979,Twitter for iPhone,Tweet,https://t.co/nyReCVRiyd
673919437611909120,1177,377,Twitter for iPhone,Tweet,https://t.co/cdwPTsGEAb
673906403526995968,3214,1650,Twitter for iPhone,Tweet,https://t.co/t5rQHl6W8M
673887867907739649,935,255,Twitter for iPhone,Tweet,https://t.co/6qYd6BNSPd
673716320723169284,3102,765,Twitter for iPhone,Tweet,u
673715861853720576,3562,2126,Twitter for iPhone,Tweet,https://t.co/dFiaKZ9cDl
673711475735838725,1044,303,Twitter for iPhone,Tweet,https://t.co/MTOOksRzvH
673709992831262724,855,278,Twitter for iPhone,Tweet,https://t.co/s2ktuPQd79
673708611235921920,1090,295,Twitter for iPhone,Tweet,https://t.co/kLV8zUCfc8
673707060090052608,1104,400,Twitter for iPhone,Tweet,https://t.co/QyH1CaY3SM
673705679337693185,1260,409,Twitter for iPhone,Tweet,https://t.co/Ymg4fwKlZd
673700254269775872,1448,582,Twitter for iPhone,Tweet,https://t.co/mcPd5AFfhA
673697980713705472,3826,1990,Twitter for iPhone,Tweet,https://t.co/lepRCaGcgw
673689733134946305,1743,661,Twitter for iPhone,Tweet,https://t.co/YPsJasNVGe
673688752737402881,1271,503,Twitter for iPhone,Tweet,https://t.co/jMki5GOV3y
673686845050527744,1439,448,Twitter for iPhone,Tweet,https://t.co/wImU0jdx3E
673680198160809984,1377,477,Twitter for iPhone,Tweet,https://t.co/GwvpQiQ7oQ
673662677122719744,1265,367,Twitter for iPhone,Tweet,https://t.co/fJulMurnfj
673656262056419329,717,247,Twitter for iPhone,Tweet,https://t.co/PN8hxgZ9We
673636718965334016,1111,366,Twitter for iPhone,Tweet,https://t.co/gKlLpNzIl3
673612854080196609,1603,732,Twitter for iPhone,Tweet,https://t.co/0iyItbtkr8
673583129559498752,1194,370,Twitter for iPhone,Tweet,https://t.co/JpoEvgbDug
673580926094458881,839,274,Twitter for iPhone,Tweet,https://t.co/H6rqZyE4NP
673576835670777856,1394,570,Twitter for iPhone,Tweet,https://t.co/WlKiN3ll0w
673363615379013632,1027,310,Twitter for iPhone,Tweet,https://t.co/m8r9rbcgX4
673359818736984064,1457,682,Twitter for iPhone,Tweet,https://t.co/EPq0MRAraJ
673355879178194945,1497,588,Twitter for iPhone,Tweet,https://t.co/0zUxlrhZrQ
673352124999274496,1658,546,Twitter for iPhone,Tweet,https://t.co/az5PLGzVNJ
673350198937153538,749,217,Twitter for iPhone,Tweet,https://t.co/RMv9EAv57u
673345638550134785,2520,1294,Twitter for iPhone,Tweet,https://t.co/GpSkpN8kXS
673343217010679808,975,276,Twitter for iPhone,Tweet,https://t.co/dNUbKOSiWW
673342308415348736,1275,594,Twitter for iPhone,Tweet,https://t.co/w0YTuiRd1a
673320132811366400,13518,8090,Twitter for iPhone,Tweet,https://t.co/iJABMhVidf
673317986296586240,879,265,Twitter for iPhone,Tweet,https://t.co/juX48bWpng
673295268553605120,7559,3213,Twitter for iPhone,Tweet,https://t.co/U36HYQIijg
673270968295534593,1068,374,Twitter for iPhone,Tweet,https://t.co/mjC0QpXGum
673240798075449344,1428,747,Twitter for iPhone,Tweet,https://t.co/1euKoOvy49
673213039743795200,2259,856,Twitter for iPhone,Tweet,https://t.co/CbvCUE6PFI
673148804208660480,1695,642,Twitter for iPhone,Tweet,https://t.co/tA4WpkI2cw
672997845381865473,1980,735,Twitter for iPhone,Tweet,https://t.co/dph1UHNJrg
672995267319328768,961,301,Twitter for iPhone,Tweet,https://t.co/odpuqtz2Fq
672988786805112832,986,298,Twitter for iPhone,Tweet,https://t.co/a3zYMcvbXG
672984142909456390,1260,548,Twitter for iPhone,Tweet,https://t.co/81BCQAyvcs
672980819271634944,1831,1025,Twitter for iPhone,Tweet,https://t.co/ufHWUFA9Pu
672975131468300288,1688,920,Twitter for iPhone,Tweet,https://t.co/ZlcF0TIRW1
672970152493887488,948,363,Twitter for iPhone,Tweet,https://t.co/eb4ta0xtnd
672968025906282496,1321,554,Twitter for iPhone,Tweet,https://t.co/7CbO2eMAgJ
672964561327235073,1429,649,Twitter for iPhone,Tweet,https://t.co/1ui7a1ZLTT
672902681409806336,1370,511,Twitter for iPhone,Tweet,https://t.co/KpLyca3o3E
672898206762672129,909,429,Twitter for iPhone,Tweet,https://t.co/i4XJEWwdsp
672884426393653248,1555,843,Twitter for iPhone,Tweet,https://t.co/g5YkRqP0dg
672877615439593473,1037,373,Twitter for iPhone,Tweet,https://t.co/dJHI7uC2y3
672834301050937345,1316,576,Twitter for iPhone,Tweet,https://t.co/BIljU0zhLN
672828477930868736,1260,501,Twitter for iPhone,Tweet,https://t.co/fvxHL6cRRs
672640509974827008,978,327,Twitter for iPhone,Tweet,https://t.co/uNrmYDUa9M
672622327801233409,1305,499,Twitter for iPhone,Tweet,https://t.co/Cv7dRdcMvQ
672614745925664768,1225,595,Twitter for iPhone,Tweet,https://t.co/ntxsR98f3U
672609152938721280,1119,393,Twitter for iPhone,Tweet,https://t.co/YAVwvNaois
672604026190569472,1112,404,Twitter for iPhone,Tweet,https://t.co/xHXNaPAYRe
672594978741354496,1333,615,Twitter for iPhone,Tweet,https://t.co/jyXbZ35MYz
672591762242805761,955,338,Twitter for iPhone,Tweet,https://t.co/bWQ0iIcP0w
672591271085670400,729,185,Twitter for iPhone,Tweet,https://t.co/Pa8EmpDCuI
672538107540070400,1033,370,Twitter for iPhone,Tweet,https://t.co/rSndxTL0Ap
672523490734551040,641,173,Twitter for iPhone,Tweet,https://t.co/EH0N3dFKUi
672488522314567680,1110,446,Twitter for iPhone,Tweet,https://t.co/rVfi6CCidK
672482722825261057,1140,609,Twitter for iPhone,Tweet,https://t.co/LPPa3btIIt
672481316919734272,719,126,Twitter for iPhone,Tweet,https://t.co/mVCMemhXAP
672475084225949696,1433,711,Twitter for iPhone,Tweet,https://t.co/mYhQvAdV4f
672466075045466113,1358,548,Twitter for iPhone,Tweet,https://t.co/8lKFBOQ2J5
672272411274932228,6472,3434,Twitter for iPhone,Tweet,https://t.co/ZICNl6tIr5
